entity_id,canonical_name,canonical_phone,categories,n_raw_rows
3248,Vertex PeopleSphere,2392710114,HR,38
3249,Beacon BenefitSolutions,5152845989,HR,27
3250,TrueTriage Tech,5315202127,Medical,31
3251,RapidDocket Flow,5582566772,Legal,38
3252,BrightLedger Cloud,5474537376,ERP,33
3253,Ridge BatchHub,4022639377,ERP,27
3254,Willow OnboardCloud,3803901383,HR,32
3255,Xenon Onboard Consulting Group,6425649285,HR,24
3256,QuantumCultureSphere,3708304146,HR,34
3257,Solid PeopleSphere,5252682347,HR,24
3258,IndigoLedger Tech,5662214961,ERP,23
3259,SolidChainTech,5532591566,ERP,26
3260,Falcon PulseApp,7149901832,Medical,37
3261,Halo PayrollSoft,4997697298,HR,40
3262,SablePayrollWorks,7574706222,HR,36
3263,TrueHealthSystems,9209995072,Medical,29
3264,Pivot VitalLogic,3246299939,Medical,25
3265,Nova ForgePoint,2884555934,ERP,34
3266,IronRoster Labs,8444563118,HR,38
3267,Zen CounselPoint,6479488273,Legal,39
3268,PivotPulse Cloud,3623026891,Medical,33
3269,WillowMatter Hub,3175408565,Legal,25
3270,Halo PlanPoint,2982260914,ERP,22
3271,LumenVerdict Solutions,7255792673,Legal,28
3272,HarborQuizLabs,2267931379,LMS,37
3273,EmberRx Dynamics,8148121137,Medical,27
3274,ZenPayrollDesk,4079291411,HR,28
3275,HaloMonitorSphere,6525865561,MSP Platform,33
3276,Omni TriageLabs,3779764903,Medical,33
3277,ArchTalentLabs,8664212092,HR,32
3278,DeltaForge Hub,3202598408,ERP,28
3279,VistaChainLabs,8625526251,ERP,34
3280,PivotBatch Base,2629663029,ERP,24
3281,Velo PatchSoft,3306098450,MSP Platform,28
3282,Cedar VitalLogic,4107150585,Medical,26
3283,True RosterSystems,7094326061,HR,27
3284,PolarisPeople Tech,7322814695,HR,33
3285,CrestHealth Works,3113931756,MSP Platform|Medical,30
3286,Quartz ForgeHub,6735969157,ERP,24
3287,UmbraCaséLabs,2343697306,Legal,31
3288,BrightQuiz Tech,2528956924,LMS,16
3289,ClearDocket Base,8959419933,Legal,24
3290,Apex CultureLogic,4526596849,HR,28
3291,RidgeQuizPlatform,5903382646,LMS,23
3292,Solid Grid Outsourcing,8766778111,MSP Platform,24
3293,IndigoPayrollHub,4682130447,HR,25
3294,TruePeopleLabs,4363012723,HR,31
3295,GoldenTalentTech,5247740082,HR,38
3296,VistaRosterDynamics,6386769135,HR,35
3297,Harbor PatientTech,3117294163,Medical,26
3298,NimbusCompliWorks,6876267911,Legal,34
3299,Alta OnboardTech,9139817426,HR,28
3300,AltaNetDesk,5399248705,MSP Platform,21
3301,WillowCarePlatform,5935391381,Medical,32
3302,PrimeCohort Soft,8032849785,LMS,28
3303,IronForge Cloud,7548737781,ERP,40
3304,FalconFinSystems,6759431539,ERP,31
3305,Tidal UptimeSoft,2124604598,MSP Platform,32
3306,Ember RxWorks,5157476567,Medical,35
3307,CoreBenefitLabs,9495168481,HR,27
3308,Alta RxDesk,8697023804,Medical,35
3309,Vista MedPlatform,2158880263,Medical,25
3310,OrbitLawSync,2282862014,Legal,34
3311,MetaStockLabs,2949805753,ERP,33
3312,NovaStack Logic,7586741559,MSP Platform,25
3313,BoldPayrollDynamics,8243452480,HR,35
3314,OmniStackCloud,6837368618,MSP Platform,34
3315,Bold ForgeDesk,5308845189,ERP,34
3316,Crest NodeFlow,8505865598,MSP Platform,28
3317,CobaltTriage Systems,6887074396,Medical,34
3318,RidgewayNodeWorks,2903044348,MSP Platform,30
3319,LumenForge Suite,4649967359,ERP,26
3320,Crown OpsHub,5737460707,ERP,26
3321,FusionPulse Core,5257532977,Medical,25
3322,PolarisMentorSolutions,6307595021,LMS,35
3323,HaloResource Logic,9058294824,ERP,34
3324,Nova Uptime Outsourcing,4784341666,MSP Platform,20
3325,Juniper StockPoint,8596601608,ERP,35
3326,Arch Remote Staffing,2466217570,MSP Platform,20
3327,Juniper Brief Outsourcing,3127406239,Legal,23
3328,ZephyrCulture Cloud,8502434998,HR,30
3329,Indigo CompliApp,5338270130,Legal,27
3330,QuartzFinHub,3655027834,ERP,28
3331,Ridge OpsFlow,8343380096,ERP,22
3332,Quantum FinLogic,7505556030,ERP,24
3333,Quartz People Outsourcing,9024800690,HR,20
3334,RidgewayRoster Sync,7218249522,HR,37
3335,PrimeTalentBase,6242926240,HR,20
3336,Pioneer TicketWorks,5636426419,MSP Platform,35
3337,Falcon CohortDesk,3589021642,LMS,37
3338,AltaShift Cloud,7309058384,HR,30
3339,Core ChainSoft,2683837897,ERP,24
3340,ZephyrUptime Systems,3207451132,MSP Platform,32
3341,RidgeOrderSoft,4322445257,ERP,24
3342,GoldenBenefit Soft,3289351142,ERP|HR,43
3343,Golden NetSuite,6847407313,MSP Platform,20
3344,VertexCourseHub,3856066753,LMS,32
3345,Atlas BatchLabs,4628516324,ERP,21
3346,OrbitStackDynamics,7735679969,MSP Platform,25
3347,AtlasLawBase,6362806338,Legal,35
3348,IndigoHealth App,8832672802,Legal|Medical,33
3349,Alta VerdictHub,9104379120,Legal,32
3350,WillowStockTech,5109001008,ERP,33
3351,Ridge CultureTech,8852666468,HR,38
3352,SilverNet Works,3725883400,MSP Platform,29
3353,CobaltPatientBase,8786644580,Medical,26
3354,Pioneer FinBase,2479820237,ERP,25
3355,ZephyrTriage’s Systems,4822282231,Medical,33
3356,Granite Ops Staffing,4585879124,ERP,17
3357,Anchor PatchCloud,3114552816,MSP Platform,28
3358,Alta TeamFlow,4473997477,HR,36
3359,Quartz TriageCore,6264922214,Medical,35
3360,PrimeShiftDynamics,3038065690,HR,29
3361,Crest PulsePlatform,9516432818,Medical,34
3362,Lumen LedgerHub,2307303424,ERP,35
3363,AnchorChain Core,2083305522,ERP,29
3364,RidgewayFilingTech,2833894576,Legal,38
3365,ClearMonitorSphere,3508989304,MSP Platform,33
3366,BeaconResourceBase,6379639394,ERP,35
3367,Halo SkillHub,8152327462,LMS,33
3368,OmniMonitorDesk,9182042270,MSP Platform,33
3369,Alta BenefitWorks,8323377447,HR,38
3370,RidgeCase Logic,5346646758,Legal,33
3371,WillowPlanSuite,7069961800,ERP,21
3372,Silver BatchApp,8739602953,ERP,35
3373,CoreOnboard Point,3844540480,HR,39
3374,Meta Med Talent Agency,8339491914,Medical,18
3375,Quantum DocketSuite,9054683938,Legal,28
3376,SolidPeople Labs,5402317813,HR,33
3377,VeloOnboard Soft,2038551551,HR,39
3378,QuantumVital Hub,7118842362,Medical,34
3379,GoldenPerformSolutions,6415491234,HR,35
3380,BoldLaw Core,8488717502,Legal,22
3381,Apex StockBase,4034054579,ERP,39
3382,KeystoneOps Labs,8062662486,ERP,39
3383,Raven CultureSphere,6525910421,HR,26
3384,DeltaPayrollSolutions,9798935940,HR,34
3385,Core DocketTech,6338507711,Legal,38
3386,Blue ForgeDesk,7273354885,ERP,38
3387,Willow PlanLogic,7404963344,ERP,25
3388,AltaChain Core,4423564885,ERP,32
3389,UmbraTicketWorks,8734255642,MSP Platform,31
3390,NimbusGridSuite,3959500488,MSP Platform,34
3391,Nova PlanCore,9556854162,ERP,31
3392,LumenStackPoint,5049186738,MSP Platform,33
3393,SilverPlan Flow,4977967261,ERP,29
3394,CrestCompliPlatform,5359679874,Legal,31
3395,Xenon BatchTech,4519855544,ERP,26
3396,Juniper LawTech,8652792526,Legal,20
3397,Nova EndpointSphere,2319194198,MSP Platform,19
3398,BlueShift Cloud,7565839818,HR,32
3399,CrestBriefLabs,9459668646,Legal,25
3400,MosaicPerform Point,5249389263,HR,26
3401,Orbit CareLogic,6776155138,Medical,31
3402,XenonRxSuite,7114586921,Medical,29
3403,UmbraCase Flow,2085957010,Legal,39
3404,NimbusChart Logic,2525946137,Medical,29
3405,QuantumChart Solutions,5502151564,Medical,33
3406,Vertex PerformSphere,2134176182,HR,36
3407,SableVital App,6772181950,Medical,34
3408,NimbusPlanSync,6415787917,ERP,32
3409,Prime Clinic Manpower Services,2032351663,Medical,20
3410,Vista PathApp,2256547416,HR|LMS,31
3411,Atlas GridSuite,8966543593,MSP Platform,40
3412,Lattice LawSystems,8463941404,Legal,27
3413,BoldGridDesk,2875130007,MSP Platform,33
3414,OnyxLaw Sync,7084510107,Legal,34
3415,CoreVerdictDynamics,6479284213,Legal,34
3416,EmberUptimeCore,3616003705,MSP Platform,34
3417,KeystoneMedSuite,7488196551,Medical,34
3418,AnchorEndpointFlow,2446702173,MSP Platform,32
3419,TidalPlan Soft,8167932549,ERP,35
3420,Apex PlanCloud,8273512823,ERP,39
3421,WillowForgeSphere,6809405353,ERP,23
3422,BeaconGrid Sync,3957113205,MSP Platform,35
3423,EmberLearn Base,5322972420,LMS,33
3424,ZephyrShift Desk,8427530837,HR,39
3425,PivotCounsel Core,4133795867,Legal,30
3426,HaloPulse Hub,6868495273,Medical,32
3427,TruePeople Labs,3855855888,HR,29
3428,RavenCultureSolutions,9163577388,HR,29
3429,OmniOrderSolutions,4723593626,ERP,31
3430,Bright PeopleCore,7593012138,HR,39
3431,Sable Rx BPO Services,2172110177,Medical,20
3432,Onyx BatchSphere,3628168823,ERP,23
3433,Beacon ChartDesk,2315112112,Medical,28
3434,Juniper ClinicPlatform,7275844897,Medical,38
3435,VeloClauseLogic,3914995306,Legal,30
3436,OmniChain Désk,5014155433,ERP,36
3437,NimbusFin Dynamics,9146378807,ERP,26
3438,XenonPathLogic,8812275486,LMS,31
3439,Meta StackSync,4498624166,MSP Platform,21
3440,ZephyrVerdictWorks,2563927180,Legal,34
3441,Iron Talent Outsourcing,8143917805,HR,21
3442,Quantum Ledger Talent Agency,7678341998,ERP,17
3443,NorthBatch Soft,9655963819,ERP,19
3444,CedarStockLogic,8733639765,ERP,26
3445,NimbusCounsel Labs,8014007243,Legal,21
3446,ApexFinSphere,2494767928,ERP,31
3447,OmniChainLabs,9145357513,ERP,39
3448,VertexNetSync,2186441077,MSP Platform,37
3449,SummitMonitor Systems,6428652695,MSP Platform,38
3450,RidgewayStockSphere,6562562468,ERP,29
3451,Zephyr Perform Consultants,3938805282,HR,16
3452,SolidPeople Platform,5284063756,HR,27
3453,MetaClinicSoft,7918214866,Medical,35
3454,Beacon LawTech,7559815846,Legal,20
3455,Omni FinApp,2536783869,ERP,23
3456,Cedar OpsSuite,4416943437,ERP,29
3457,SableCompliDesk,9065088522,Legal,20
3458,SolidOpsPoint,4505049786,ERP,32
3459,CobaltResource Sync,2462862477,ERP,21
3460,LumenPlanSuite,3229275231,ERP,23
3461,CoreChartSystems,4985694411,Medical,19
3462,FusionNetCloud’s,6855088832,MSP Platform,24
3463,Blue Culture Consulting Group,2134672162,HR,18
3464,CrestPerformSolutions,8972289989,HR,27
3465,ZephyrUptime Labs,7666378568,MSP Platform,32
3466,BeaconRx Soft,6179498518,Medical,27
3467,RapidTicketDesk,7073379744,MSP Platform,22
3468,EmberFinBase,4873414916,ERP,24
3469,AltaPeopleBase,3663173351,HR,21
3470,ZenMonitor Flow,3508643673,MSP Platform,35
3471,ClearHealth Base,7038454906,Medical,23
3472,Golden PlanSoft,3967412457,ERP,36
3473,ZephyrVerdict Flow,4608732479,Legal,38
3474,QuantumBriefDynamics,9436206145,Legal,26
3475,ApexVerdict Sphere,5288314372,Legal,32
3476,PrimeClause Point,8415983029,Legal,38
3477,Ember CareHub,2938067954,Medical,31
3478,Rapid ChartPoint,4007079260,Medical,28
3479,GoldenCare Tech,2976836359,ERP|Medical,37
3480,LatticeNodeHub,6152479492,MSP Platform,34
3481,Cobalt NodeSync,2189300761,MSP Platform,33
3482,Zephyr NetPoint,6774820419,MSP Platform,20
3483,JuniperShiftCore,4416257337,HR,22
3484,Iron Health Manpower Services,8964298266,Medical,23
3485,Willow BatchSuite,4966200934,ERP,24
3486,NorthClinicPlatform,9808498816,Medical,23
3487,LumenForge Base,9084391975,ERP,32
3488,Zen’s CultureApp,2548477137,HR,38
3489,QuantumRxSync,8339522962,Medical,22
3490,Pivot GridSystems,4112351583,MSP Platform,40
3491,Rapid OnboardFlow,7965605051,HR,30
3492,RidgewayBenefitHub,3423511265,HR,26
3493,GraniteGridDynamics,7274978920,MSP Platform,29
3494,HaloVerdict Dynamics,8816148433,Legal,31
3495,Rapid TeamCloud,6295522025,HR,24
3496,Silver PatientSphere,2633018735,Medical,22
3497,BoldClinicSystems,4295477403,Medical,34
3498,CrownPulse Base,7502734127,Medical,32
3499,TidalOpsPoint,2765655978,ERP,21
3500,PolarisGridHub,6182567735,MSP Platform,34
3501,RavenVital Platform,8457362149,Medical,22
3502,PivotBrief Flow,2406572472,Legal,23
3503,SilvérPatchLogic,4668785748,MSP Platform,20
3504,BeaconResourceSolutions,3795159649,ERP,22
3505,ZenPlanApp,4366098295,ERP,26
3506,RidgeBatchHub,3225357652,ERP,37
3507,Arch CompliDesk,9692784614,Legal,37
3508,Omni EndpointSphere,3845538610,MSP Platform,31
3509,MosaicTicketTech,8567701004,MSP Platform,30
3510,RavenChainSync,6832037657,ERP,28
3511,CrownPeoplePoint,7753007513,HR,36
3512,BeaconCase Core,4565599027,Legal,30
3513,Crest PayrollLogic,5844900138,HR,30
3514,VeloCompli Soft,4376918823,Legal,22
3515,TidalTeam Sphere,6437878141,HR,28
3516,Cedar Pulse Recruiting,9154543697,Medical,15
3517,IndigoMatterSolutions,3245846501,Legal,26
3518,RapidCourse Tech,7966057451,LMS,37
3519,VertexPatientWorks,5982089634,Medical,34
3520,LatticeHealth Flow,8054784973,Medical,15
3521,MetaCareDesk,7214052883,Medical,37
3522,LatticeShift Core,6526403951,HR,34
3523,IronBenefitBase,9807507808,HR,36
3524,Zephyr GridHub,4466290290,MSP Platform,37
3525,Xenon PulseSphere,5978264551,Medical,27
3526,Anchor BatchCore,7297877628,ERP,40
3527,AnchorBatch Solutions,8385919080,ERP,31
3528,BeaconResourceLogic,6914870164,ERP,34
3529,UmbraOpsSystems,8423977188,ERP,24
3530,Mosaic StockSoft,2789373912,ERP,30
3531,Ridge OpsPoint,9718532144,ERP,24
3532,AnchorPlan Tech,4295682080,ERP,38
3533,XenonTalent Suite,5736566985,HR,19
3534,Indigo ChartPoint,2844555138,Medical,35
3535,Pivot Counsel Talent Agency,2457601132,Legal,22
3536,Ridgeway HealthLogic,9006962758,Medical,25
3537,Keystone ChainSync,3482626777,ERP,27
3538,OrbitMatter Flow,6718984541,Legal,29
3539,BrightTéam Core,5362565171,HR,30
3540,LumenRoster Suite,8337073244,HR,13
3541,Sable VerdictFlow,7176410643,Legal,23
3542,NorthPerform Platform,9626101275,HR,23
3543,Cedar LedgerSuite,9567282173,ERP,33
3544,Willow VitalSphere,4853380280,Medical,31
3545,Atlas BriefSystems,8168693335,Legal,32
3546,Juniper BenefitDesk,8944494040,HR|Medical,35
3547,PivotStack Sphere,2715975872,MSP Platform,40
3548,GoldenFiling Logic,4853799394,Legal,26
3549,NimbusChart Systems,6764330983,Medical,29
3550,Pioneer Ops Recruiting,4315208437,ERP,11
3551,OnyxVitalDesk,9512683120,Medical,20
3552,CedarFin Point,8759225130,ERP,39
3553,Granite NetLogic,6622632352,MSP Platform,22
3554,Quartz RosterSolutions,5208125078,HR,36
3555,Core CompliDynamics,2274987152,Legal,29
3556,BrightOrder Dynamics,9095432329,ERP,29
3557,TidalTalent Solutions,6854124379,HR,30
3558,SilverClinic Core,4262616811,Medical,30
3559,RidgewayResource Desk,3193186339,ERP,29
3560,SableRemote Point,9055873677,MSP Platform,37
3561,ApexPulseBase,2527989299,Medical,36
3562,Sable Docket Outsourcing,5765813969,Legal,16
3563,HaloNetHub,9533467093,MSP Platform,34
3564,Prime VitalDesk,9309103942,ERP|Medical,59
3565,JuniperPlanDesk,5584945238,ERP,23
3566,PivotPerform Dynamics,8196385308,HR,32
3567,CrownNode Suite,2528278649,MSP Platform,34
3568,SilverDocket Hub,3118841952,Legal,30
3569,ArchCase Cloud,2777982483,Legal,32
3570,Xenon StackSphere,3968307456,MSP Platform,36
3571,PivotTrainDesk,9129584322,LMS,27
3572,Willow RxTech,2483877381,Medical,36
3573,AtlasFiling Core,5847445302,ERP|Legal,40
3574,WillowPatientCloud,2274896275,Medical,28
3575,Zen CareDynamics,6345755906,Medical,31
3576,SableTalentCloud,7436035415,HR,31
3577,Golden OpsCore,4427993182,ERP,19
3578,RapidForge Flow,6578783800,ERP,31
3579,Zephyr PatientFlow,5623054634,Medical,27
3580,Ridgeway PatchPoint,5883312172,MSP Platform,34
3581,Ember PatchSolutions,5214323889,MSP Platform,33
3582,Quantum ClinicLogic,3607587398,Medical,40
3583,Halo NodePlatform,6074534089,MSP Platform,41
3584,MosaicCareDesk,7792311365,Medical,35
3585,SummitBenefit Suite,5338651707,HR,34
3586,HaloOnboard Sphere,6117246842,HR,29
3587,CoreSkillPoint,7146762184,LMS,24
3588,Summit PayrollDynamics,4226115547,HR,34
3589,RapidUptime Sphere,5752081002,MSP Platform,22
3590,TidalCounsel Base,3986965373,Legal,32
3591,RavenCase Core,2195862979,Legal,23
3592,Delta RxFlow,5339906255,Medical,35
3593,UmbraLedger Platform,6364461648,ERP,37
3594,Tidal LedgerTech,9057250046,ERP,28
3595,Granite FilingCore,7028138086,Legal,32
3596,Halo CounselFlow,8356251561,Legal,28
3597,IronPayroll Dynamics,7473538059,HR,29
3598,SummitPulseSoft,3122287923,Medical,31
3599,NimbusGridSync,9022679133,MSP Platform,39
3600,FusionOrder Tech,7329709724,ERP,35
3601,TidalNodeSoft,7045388253,MSP Platform,35
3602,Juniper Talent BPO Services,6224492570,HR,11
3603,CoreMedTech,6592901606,Medical,21
3604,BrightMed Soft,3993187669,Medical,18
3605,SolidMatterDynamics,9685399052,Legal,32
3606,SableRemoteTech,4742204790,MSP Platform,35
3607,Xenon RemoteCloud,6894739857,MSP Platform,35
3608,GoldenClinic Dynamics,4833178098,HR|Medical,45
3609,TidalHealth Sphere,3919921796,Medical,27
3610,AtlasPlan Flow,5746673999,ERP,29
3611,VertexEndpointLogic,3963513666,MSP Platform,35
3612,SolidTutorBase,6136248796,LMS,33
3613,OrbitPerformDesk,4754031948,HR,31
3614,Solid ChainHub,2853797786,ERP,26
3615,VertexGrid Works,6339604429,MSP Platform,32
3616,GoldenRoster Base,6313448884,HR,34
3617,LatticeShift Desk,8313132114,HR,24
3618,IronCultureCore,3602024760,HR,30
3619,Rapid ResourceFlow,6124514772,ERP,30
3620,CrownFinPlatform,3192900794,ERP,26
3621,CedarTalent Soft,8033300940,HR,24
3622,OmniPeopleHub,8918312918,HR,35
3623,Meta BriefSync,8519461680,Legal,28
3624,Onyx MentorTech,4547840649,LMS,23
3625,UmbraFilingSuite,2579938580,Legal,33
3626,HarborCaseCloud,8997158088,Legal,36
3627,HarborCultureSphere,7143961407,HR,22
3628,DeltaRoster Platform,3107522802,HR,38
3629,RapidClause Sync,7719801311,Legal,33
3630,CoreResource Hub,5729318524,ERP,39
3631,CedarMed Tech,4963228638,Medical,39
3632,FalconLedgerPoint,5608060199,ERP,37
3633,HaloShift Systems,5056074993,HR,34
3634,UmbraRemoteSoft,9637258248,MSP Platform,31
3635,UmbraBrief Hub,2156229873,Legal,38
3636,CoreMatterCloud,2726654666,Legal|MSP Platform,50
3637,Halo VerdictWorks,4718442440,Legal,32
3638,Blue PulseSync,7729990616,Medical,30
3639,Juniper FinTech,2679836949,ERP,25
3640,Silver VitalSystems,2889099105,Medical,38
3641,Onyx ChainTech,2889044613,ERP,35
3642,DeltaPerform Soft,7659152055,HR,35
3643,FalconNetSync,7683500679,MSP Platform,42
3644,MosaicForgeSync,7209671218,ERP,23
3645,ZenLawHub,6473959172,Legal,22
3646,BlueRxPoint,7654956242,Medical,33
3647,SummitPatient Works,5853349764,Medical,28
3648,FusionBatchDynamics,3424606435,ERP,26
3649,Granite MedSphere,3334984534,Medical,33
3650,Arch MentorSphere,6913825440,LMS,32
3651,CrownTutorDesk,5602964587,LMS,28
3652,Quantum ChainPlatform,8374250742,ERP,26
3653,Granite MedDynamics,7142135665,Medical,31
3654,Bold RemoteDesk,8247077343,MSP Platform,37
3655,RapidPeople Labs,8224055594,HR,31
3656,CrownOrderPlatform,9459990867,ERP,24
3657,NorthRemoteTech,4634369323,MSP Platform,30
3658,OmniPatchSync,5453120573,MSP Platform,29
3659,VistaEndpointPoint’s,5446230935,MSP Platform,36
3660,RidgeBenefitBase,4525284147,HR,36
3661,SolidOrder Dynamics,5585116698,ERP,21
3662,Granite Culture Consulting Group,7779174873,HR,27
3663,Silver PayrollCore,8283616113,HR,38
3664,QuantumBatch Suite,2215768186,ERP,30
3665,NovaCareSuite,4549001644,Medical,36
3666,True TeamSoft,8813365720,HR,32
3667,SummitPulse Point,9517050706,Medical,34
3668,LumenBenefit Desk,2207813326,HR,30
3669,BeaconFilingLabs,7369706016,Legal,27
3670,QuantumBatch Cloud,2542259403,ERP,25
3671,IndigoBatch Suite,8276006515,ERP,37
3672,PrimeCourseLogic,5769946102,LMS,25
3673,UmbraVitalSync,5044993878,Medical,22
3674,ZenCourse Platform,4879322009,LMS,22
3675,EmberPerformSolutions,2389024141,HR,38
3676,Tidal CounselSync,9083660118,Legal,36
3677,OrbitCourseLabs,4965963457,LMS,37
3678,BoldGrid Dynamics,6288371538,MSP Platform,27
3679,Pioneer HealthDynamics,2194876178,Medical,24
3680,Meta LearnWorks,4972963545,LMS,39
3681,AltaLedger Works,3746544131,ERP,34
3682,North PulseSuite,3555329673,Medical,20
3683,Lumen ShiftSystems,8323158409,HR,31
3684,GraniteNodeCloud,3693241060,MSP Platform,29
3685,North NodeHub,5239849232,MSP Platform,36
3686,Onyx Med Outsourcing,5127931469,Medical,21
3687,QuartzVital Desk,2937241902,Medical,29
3688,ZephyrTutorPlatform,2408921630,LMS,20
3689,CrownFinApp,2063923671,ERP,27
3690,Pivot Verdict Talent Agency,4055585460,Legal,18
3691,VistaFilingCloud,3034360947,Legal,24
3692,CrestShift Dynamics,3859978986,HR,30
3693,Zephyr ShiftDesk,9403950589,HR,33
3694,MosaicFinCore,3463533555,ERP,28
3695,Nimbus EndpointCloud,8106035542,MSP Platform,37
3696,CrownDocket Sync,5776792181,Legal,38
3697,CrestClause Point,5673739613,Legal,32
3698,ClearTeamSoft,2745810887,HR,26
3699,Prime Shift Recruiting,5195689074,HR,13
3700,DeltaMatter Flow,7092796194,Legal,17
3701,ZenStockLogic,3762763679,ERP,31
3702,Raven ResourceSoft,8342739958,ERP,31
3703,FusionResourceTech’s,9853037878,ERP,21
3704,IronMentorSuite,4402175400,LMS,31
3705,AtlasVital Soft,6212952494,Medical,36
3706,OmniPeoplePoint,3134794929,HR,28
3707,FusionLedger Solutions,5203885346,ERP,21
3708,CrownOrder Core,2948373200,ERP,25
3709,Xenon TeamSoft,3406762408,HR,22
3710,Ridge PerformHub,9056827584,HR,32
3711,OmniTalent Base,5304516294,HR,35
3712,RavenHealthApp,2673017379,Medical,28
3713,TidalBenefitSystems,9115089426,HR,38
3714,Cobalt TriagéPoint,8323651188,Medical,20
3715,OrbitClauseDynamics,4324868489,Legal,32
3716,CrestPatientDynamics,8883884070,Medical,21
3717,UmbraPerform Solutions,3219283630,HR,38
3718,AnchorChart Flow,8168435212,Medical,29
3719,Prime PerformDynamics,6952597331,HR,32
3720,PivotOrder Sync,7063995468,ERP,35
3721,True ChainLabs,8254194341,ERP,28
3722,Golden OpsPlatform,9303147396,ERP,37
3723,Raven PatientBase,5495108464,Medical,33
3724,RavenStock Systems,2088332006,ERP,22
3725,Raven ChainApp,6703995590,ERP,34
3726,FusionTriageTech,4137145129,Medical,32
3727,GoldenClinic Desk,4532165203,Medical,37
3728,Alta UptimeSphere,4702983153,MSP Platform,36
